Vehicle ID;Position;Speed (km/h);Data Transfer Rate (Mbps);Connection Duration (s);Traffic Density (%);Network Load (Mbps);Latency (ms);Throughput (Mbps);Signal Strength (dBm);Intrusion Detected;Anomaly Score;Encryption Status;Intrusion Type;Resource Allocation (Mbps);Optimization Status
V00906;(-63.69951752162338, 7.823431135266503);78.79272508;8.331158454;13;35.67666071;29.05132294;59.57662647;15.42922699;-77.36107322;1;0.262386607;No;MITM;47.61541226;1
V00907;(-33.058571919570724, -134.2108836403269);63.56800943;3.155211356;91;42.1082702;49.07496244;15.02838299;6.576430956;-65.98898866;1;0.489650354;Yes;DoS;46.4186251;1
V00908;(-4.597053895980423, -151.947957445802);9.31692273;3.572217658;81;68.07718166;18.93459923;40.367571;19.40896545;-68.95180551;0;0.83743706;No;MITM;46.37376997;1
V00909;(13.336098772666944, -118.72428698009665);0.27851987;4.883302944;86;76.28027546;27.23417636;56.41715569;7.278521033;-76.80228813;0;0.907290214;Yes;Data Exfiltration;18.35832616;1
V00910;(-66.9317941042312, 60.79479224199673);97.84282588;6.890436211;47;99.49592994;42.50800641;96.34337995;8.103968538;-59.97320295;1;0.223014024;Yes;DoS;36.88614993;0
V00911;(10.687517282591287, -128.39254413103208);91.85203181;5.3626563;37;9.895808782;39.18626079;29.00938329;5.600886815;-51.29894846;1;0.962890735;Yes;DoS;43.48295482;0
V00912;(83.78773645585284, -87.4353212432376);87.11046945;1.963865232;31;95.08802854;96.38655578;68.40928127;7.824103988;-51.20083498;1;0.976862353;No;Data Exfiltration;37.97293583;1
V00913;(-21.747785482279767, -175.88127698083048);84.64986214;0.915643099;74;79.94910032;26.80454775;46.37721387;8.274731535;-64.87349007;1;0.408343627;Yes;MITM;25.99615137;1
V00914;(-33.998820077997436, -131.39952668595132);26.01444968;7.949823255;7;54.76342088;59.94078137;31.93646479;6.946295402;-49.4137346;0;0.246330871;Yes;None;31.70572681;0
V00915;(26.541520717428696, -75.15739764172132);51.48018656;1.788121659;89;53.90675581;60.17506558;97.04590548;17.94466471;-56.66338177;1;0.252503015;No;MITM;14.67181895;1
V00916;(17.14146287512149, 63.468182756793425);47.05369419;7.254585761;107;45.80200517;17.005674;60.24989372;19.00691433;-50.92245897;0;0.15310807;Yes;Data Exfiltration;2.204628712;0
V00917;(-17.61346812594688, 6.579802355772273);13.88883168;3.492689945;114;68.56841186;17.72651188;61.5958113;4.513238748;-45.70666407;0;0.868169348;No;None;35.4992202;0
V00918;(-59.44181356446456, 165.45760176938273);23.43044797;9.802610864;37;53.37237905;45.66396238;62.71310308;11.18089613;-42.69120607;0;0.94199954;No;Data Exfiltration;2.329546322;0
V00919;(-71.67426561241754, -33.17003464287859);113.4236898;9.52323595;94;14.02283022;91.92032802;81.66848273;3.179280756;-58.88815631;0;0.782304085;Yes;DoS;46.6279428;1
V00920;(29.86542780699827, -95.19940239676943);27.14156818;6.840625535;11;93.09353879;71.32727278;46.58333742;3.260642753;-77.82672738;1;0.477468564;Yes;DoS;49.67576317;1
V00921;(-36.25294692779198, -55.86093899897239);46.28284457;7.437479784;12;77.74808945;32.86457155;80.13345294;9.03012128;-60.91559809;0;0.63498487;No;MITM;16.77022109;1
V00922;(5.316271794094618, -42.092476981677436);23.54126929;8.975518993;40;87.80239999;19.44048758;45.80694184;7.492534162;-42.05840141;1;0.834031702;Yes;DoS;8.669650439;0
V00923;(31.201304891247716, 114.70429833406564);71.58288993;5.62759891;55;15.19019387;88.22594825;92.48033456;6.926154568;-62.55289578;1;0.005231417;Yes;Data Exfiltration;17.8007376;0
V00924;(60.97815038053963, -108.85067662541364);66.32423545;8.222139495;114;73.02916704;58.35615718;70.21530998;19.21882056;-55.08530112;1;0.050497801;No;DoS;47.12423544;1
V00925;(-56.77455665578093, -126.59242260729971);40.34826002;0.91285631;101;74.70846318;15.20374185;15.48312273;10.35483577;-77.95932076;1;0.697452031;Yes;MITM;30.45311085;0
V00926;(-28.585398920348133, -145.97997477527542);72.50581563;3.426471093;7;39.97355438;22.92629468;17.9552987;17.58266765;-64.11484993;0;0.288462167;Yes;DoS;29.10109951;0
V00927;(-48.607986424874035, -134.03957366567158);4.039487973;1.519689887;119;66.42253361;79.46519788;62.7841001;17.36908451;-62.26411884;1;0.124320047;Yes;None;10.83390103;1
V00928;(-50.671868836904906, -177.9033235631803);11.8460415;5.476716447;27;12.64899965;21.79639951;51.22266522;13.42674386;-48.05002815;1;0.653327477;Yes;DoS;18.46687608;1
V00929;(63.803941583057565, -35.467354332029686);6.144853885;9.108226431;99;64.51668953;83.68429037;31.10198293;12.23400018;-61.1409402;0;0.826519596;No;None;47.96866142;0
V00930;(26.947158796255536, -123.03666334751404);59.82118158;3.309675056;100;76.34782111;13.54178733;94.94662556;10.54484453;-48.32324717;1;0.844847175;No;Data Exfiltration;49.6467364;1
V00931;(-59.96468519817851, -81.70299955483202);38.8243737;6.636604324;53;12.18117366;28.42726875;48.77066232;19.22253515;-61.24184344;0;0.1268587;No;Data Exfiltration;39.523607;1
V00932;(-6.0519401000889275, -59.60595000742548);6.807472097;2.536977196;7;76.85863718;47.53955656;73.11946077;17.7043989;-64.17351642;0;0.244125457;No;DoS;28.72373879;0
V00933;(-85.72396945233024, 157.9645836328968);23.81944079;1.580155354;44;75.97120862;86.55030523;81.54969549;9.280287091;-56.26749639;0;0.565554932;No;MITM;25.96105408;0
V00934;(79.03180925306128, 11.396399571770303);84.32714581;6.786506101;12;29.76898072;63.13165326;44.20057929;15.17583543;-45.90642194;0;0.139675472;No;MITM;31.57627405;0
V00935;(27.196406534917543, -79.69642914096104);14.9236246;4.948287996;85;74.77152718;64.60138975;72.5009745;16.06515171;-49.29113687;1;0.774000935;No;DoS;20.27192627;0
V00936;(9.759862397985543, 38.88511882921736);92.22495618;4.067949587;82;70.33346806;55.30846206;99.61885578;8.694858327;-43.58921175;1;0.780065847;Yes;DoS;7.176631145;0
V00937;(16.008205994141505, 96.26689769492191);58.12472237;3.077064934;79;50.89059839;80.15339823;10.4803717;5.298954375;-41.44101841;1;0.460624769;No;DoS;46.89870051;1
V00938;(3.8745616676429506, 110.94274132837705);24.8648508;9.768956749;53;31.73548691;92.59533219;86.03608657;1.129856935;-61.86567541;0;0.408773626;Yes;None;8.394845931;0
V00939;(71.39789518567139, -111.18510679260082);17.31608991;9.710894963;84;47.32972904;50.51434398;75.95186876;18.97454458;-78.58211135;1;0.536327996;No;Data Exfiltration;26.81488448;1
V00940;(61.292793639966675, -72.7218911053555);69.99408021;0.736159841;95;58.3971906;5.83954452;75.88140466;7.246263921;-43.86963155;0;0.100465155;No;Data Exfiltration;27.59907399;1
V00941;(-74.81138019210753, 39.35839680632944);103.4198404;0.559168991;87;24.15260766;66.76447101;52.82967105;5.064072903;-45.14619635;1;0.133780605;No;Data Exfiltration;40.06309376;1
V00942;(84.94714551046863, 73.47620662576324);40.50840592;1.880925727;11;57.01620597;70.27747894;25.58293721;8.742758539;-54.139119;1;0.717027959;No;Data Exfiltration;1.97302261;0
V00943;(57.01218655075829, -10.081307248678968);53.95812034;7.447135526;101;59.913846;50.33276301;79.35464099;6.025660195;-66.44517885;0;0.038662748;No;MITM;29.69893112;1
V00944;(-27.346408182473077, -9.421942010269476);10.11743875;9.11968239;12;39.60919324;43.87643815;48.23428368;17.57121359;-75.61861004;0;0.269631883;Yes;None;9.273775596;0
V00945;(55.731450587145844, -165.3266198499853);85.22994442;0.958626953;95;13.14861674;99.50038394;77.07965672;13.09680465;-56.59137501;1;0.655930087;No;None;28.21817433;0
V00946;(72.40044893096149, -106.50860959924088);85.40278267;5.272108742;106;39.90801769;65.35565487;32.84799529;8.172976003;-71.38012598;1;0.037027979;Yes;Data Exfiltration;32.89994172;1
V00947;(-6.956625528198046, -124.4945415543072);40.31016436;9.93328766;115;92.86812838;26.82999896;71.76888522;13.60690409;-59.72061583;0;0.8750295;Yes;MITM;25.30531772;1
V00948;(73.00071591905814, 130.9891377032195);26.31820278;0.895586896;72;91.97612093;17.64194466;17.70512284;11.21112495;-76.15358083;0;0.381319753;No;DoS;4.500445875;1
V00949;(62.958751228898166, 128.50040297785938);4.727218865;6.273048236;120;66.37588061;61.96138218;37.83476316;1.560165621;-69.77555947;1;0.566350861;Yes;DoS;34.73706709;1
V00950;(41.68955442941524, -56.51454575100604);84.70351741;6.70302925;30;29.86306988;74.1583968;93.675931;18.96330407;-45.66943495;1;0.779317663;Yes;Data Exfiltration;41.55522295;1
V00951;(-64.60200099318985, -117.78040348347085);15.74301315;8.581792092;26;46.01666079;5.039675838;38.62413777;16.77074778;-70.0666481;0;0.839576066;Yes;DoS;14.24923741;1
V00952;(58.05848114948418, -123.83138285017813);81.0548735;4.53241363;68;5.014222875;77.74644466;87.23194472;19.25981444;-52.24106332;0;0.891990646;Yes;MITM;2.22783442;0
V00953;(60.571823635709194, -87.22283089925646);24.94265357;2.845514537;33;85.36584511;18.72578393;81.66512639;8.014795389;-42.9803226;1;0.979470307;No;DoS;5.103586825;0
V00954;(-18.068780169162395, 59.877271515759844);54.2697124;3.084657984;55;22.15116498;43.9112097;64.36540895;14.56578948;-54.40858232;0;0.505059731;Yes;None;13.57117255;0
V00955;(-19.52670602212396, 1.1991249459725566);98.40589667;2.815434463;5;93.03530409;47.2653069;59.8774576;11.09100766;-51.10378181;1;0.878274345;No;None;2.005346154;1
V00956;(14.295410169265097, 2.8403822261114726);102.4710496;7.605950469;61;31.22320964;93.36849527;46.64847486;19.62828844;-79.7602371;1;0.258143438;Yes;MITM;17.8048144;1
V00957;(-80.68298290618269, 173.7090302224815);67.59792534;2.393944666;81;3.049012653;0.354703443;30.67235158;11.64984376;-61.89387011;1;0.228513708;No;None;0.890146941;1
V00958;(-31.48258808279401, 178.65584399508754);44.00071115;7.746762803;16;4.445237104;11.1635755;12.56795538;8.291489942;-52.22793172;1;0.297259437;Yes;Data Exfiltration;44.4683777;1
V00959;(1.7913589058855308, -52.66608234914176);12.03052765;3.476253575;72;77.39194242;74.57407199;86.16979932;9.862912016;-62.61577156;1;0.812721367;No;Data Exfiltration;33.03651124;1
V00960;(85.91985158678764, 170.48023852735759);37.1857011;7.660481007;98;79.67659522;78.88911751;77.29557075;7.517308982;-47.02148925;1;0.548736558;No;DoS;13.48992848;0
V00961;(87.91339923089251, -179.5053525566154);27.61172673;8.303568656;21;71.4709972;35.94267745;25.96078618;2.493452951;-48.58639806;1;0.485703838;No;DoS;12.5282055;1
V00962;(-59.02228878526809, 86.69514592371127);64.35842452;5.013772118;89;4.476567644;78.83441709;80.35139053;13.86051253;-49.18283163;1;0.66201635;Yes;DoS;28.95553208;1
V00963;(-86.8252281280381, 88.06654015077186);25.02133847;5.44328549;104;97.42428755;51.06318625;56.40109209;5.780022396;-71.49223002;1;0.11655403;No;DoS;0.812969434;1
V00964;(73.67338869006844, -1.2679228027123202);39.73722783;9.255870455;11;7.421410454;38.99651267;57.72540474;10.76216859;-49.1645425;1;0.75283144;No;Data Exfiltration;39.75255811;0
V00965;(-54.51373838397194, -123.58324351388676);65.85377809;2.397257452;44;39.67554959;59.36850962;60.90458003;1.021944967;-40.27063817;0;0.150574429;Yes;None;18.22602303;0
V00966;(68.78562004199694, -119.35670534921479);103.2374;5.880224332;45;40.58359848;49.30229144;79.2879954;7.998963381;-71.40480328;1;0.161748826;No;MITM;11.23910474;0
V00967;(-83.63064801613478, 25.40910938217766);95.52023734;8.640888811;31;4.842623575;44.28898528;68.33502293;9.389959333;-63.41712575;1;0.427898183;Yes;MITM;15.92469844;0
V00968;(52.38885529519206, 104.45094273889458);12.78279673;1.820420345;81;61.76170165;49.79819095;16.15557292;10.43571878;-60.77091493;0;0.848011006;No;DoS;36.55237087;1
V00969;(-15.36259225880076, -85.75070405975575);89.03293829;5.47012391;27;24.35141508;22.27782716;55.04415557;8.619308167;-46.05831437;1;0.018901622;Yes;Data Exfiltration;23.54225184;0
V00970;(66.37645195723536, 179.59317501403717);22.03835997;7.796342863;109;10.33399083;51.25460289;28.59502801;12.9667793;-41.18684047;1;0.268706363;No;Data Exfiltration;8.936687994;1
V00971;(50.18189274666847, -39.55424703134216);51.58219055;9.602309467;105;62.91754409;54.14607315;86.89717705;18.42861676;-57.56661871;0;0.318662489;No;None;45.88593579;1
V00972;(34.37784257258102, -173.28358957118587);96.48343594;7.719002492;86;48.62914008;26.06735395;97.83247153;14.38749614;-60.06988627;1;0.531895862;No;DoS;13.54261755;0
V00973;(-5.590890379634459, 25.596260176477415);2.045708032;4.206882245;117;87.37012808;33.36198165;95.78061593;13.56797082;-40.40405056;0;0.701357098;Yes;DoS;20.01793585;1
V00974;(82.1290667135768, 27.113028532270164);63.86073009;5.212436178;40;54.55750143;6.309588425;76.98774666;16.48958364;-62.89938185;0;0.054477994;Yes;None;16.35207984;0
V00975;(25.846259027404287, 19.116346058998715);48.19229716;9.061883708;52;88.29413081;40.98999198;75.41789105;6.953674312;-78.59661695;0;0.160460388;Yes;Data Exfiltration;4.099605219;0
V00976;(21.83217962912296, 28.366345319197706);63.67564225;6.193366753;39;69.35667682;40.34339725;26.81465894;1.59243501;-40.41938113;0;0.968169653;Yes;None;30.35764368;0
V00977;(89.46443324223708, 174.87022373039383);9.012830573;4.980469422;82;75.35081677;63.49366093;34.57256745;11.44791183;-54.66279017;0;0.646004349;Yes;DoS;46.90111888;0
V00978;(-3.4387439462044966, 116.73655582950624);37.38676501;5.02488037;27;47.75439977;11.0447104;62.97817532;3.711864409;-45.64106998;0;0.162264747;Yes;DoS;30.79869863;0
V00979;(-84.85780804794022, -101.04758615451108);78.19587405;7.056138466;18;62.34501604;52.83734403;59.41327921;6.488228651;-59.85848694;0;0.3604031;No;MITM;32.63255971;0
V00980;(27.87317950850496, 4.417962151529338);91.23130298;4.285244262;10;96.80864944;50.48304172;77.47694117;6.150101334;-51.84824679;1;0.121374392;Yes;Data Exfiltration;18.215108;0
V00981;(9.985276938915462, -44.3546254843142);27.89065191;1.769241841;9;12.05910086;74.4388988;94.42620669;5.434231193;-48.48231536;1;0.614930759;No;Data Exfiltration;39.00489162;1
V00982;(56.24455032958957, -29.843151879037208);117.5869279;9.529385672;29;66.66567908;34.00274481;78.70767854;9.159742591;-77.49844701;1;0.995318374;Yes;None;2.127001014;1
V00983;(-78.04897254485115, -30.364919120739074);30.61610643;4.29084467;105;84.90212905;6.970253755;67.96822483;17.13341195;-77.45528466;0;0.148467272;Yes;DoS;36.65495684;0
V00984;(-81.50751383863089, -63.07236272895105);29.65916633;5.663859185;21;84.38531954;44.30369479;65.85255461;1.756587776;-62.59225047;0;0.095238962;Yes;DoS;28.66496706;0
V00985;(73.25205247775068, -14.563722946955863);112.8574181;4.76724686;38;37.2713647;76.6890033;89.50639989;18.32789892;-60.48260518;0;0.033609502;Yes;None;31.56110571;1
V00986;(42.8205589362029, -47.537554125952795);37.61006329;4.974435458;24;78.91817313;43.28700954;20.87588084;15.91925432;-40.48180537;1;0.502274225;No;None;28.92019119;0
V00987;(-74.03941495232984, 10.672788024991348);53.42438225;6.582086461;25;13.3368293;19.14071732;26.75712086;19.57339767;-79.53320055;1;0.102546769;No;MITM;7.050662844;0
V00988;(37.63821654031538, 81.42232957721893);7.080938859;7.073490537;49;40.17359485;31.47927872;16.27055372;6.374886299;-57.73832238;0;0.10772836;No;DoS;8.64516002;0
V00989;(26.776153537008625, -46.24748804637733);41.95578759;1.97691838;89;36.14705362;40.48980434;18.49952328;3.108235291;-65.41615143;0;0.694844154;No;Data Exfiltration;22.51375247;0
V00990;(-71.09910995090124, -82.1112586642569);9.12244582;5.434607973;76;65.38428847;81.14442769;98.36002541;14.05644245;-60.46843596;1;0.587466984;Yes;None;40.12979814;0
V00991;(53.653347702790484, -158.77229731804604);46.54719522;1.39679179;33;44.46408733;88.37024048;97.61205704;9.091832752;-66.28312915;0;0.051141747;No;None;30.96022762;0
V00992;(-44.53163265881658, -60.05227731182603);65.58359516;1.185684955;96;67.64281102;24.02393056;77.65905825;11.60301628;-69.49216639;0;0.297102477;Yes;DoS;5.830053874;0
V00993;(-11.796630733746312, -151.97511045685084);102.4212712;5.749853591;19;52.99934098;34.13091273;24.20626679;17.46287537;-46.1113905;1;0.567706765;Yes;DoS;47.4087377;0
V00994;(-78.41481849610162, -115.2283457802372);62.56828094;1.633310561;15;61.19333445;99.6363027;71.12082784;12.10795733;-46.65421195;1;0.253816266;No;DoS;10.2999584;0
V00995;(-37.6570823400937, 96.52848219117374);52.777592;9.735276241;115;1.028961209;85.26203697;18.24543134;10.92766423;-49.18485945;0;0.368266459;Yes;Data Exfiltration;35.75709137;1
V00996;(-79.9755517813976, 108.3424429656344);8.149991002;9.229793881;55;92.01638532;96.21945436;21.59652982;14.32260673;-69.55392237;1;0.536573681;Yes;MITM;2.35150927;1
V00997;(88.419196825022, -36.36366660101021);30.13570744;2.967819223;25;12.78560552;16.63831435;53.15976747;17.13322755;-72.11878406;1;0.205146183;No;None;4.703551387;0
V00998;(-58.820066168303285, 79.70140503351985);27.53308932;3.398117678;93;2.954680837;25.46472255;87.43919337;8.708497675;-40.54990891;1;0.344314287;No;Data Exfiltration;47.38603058;0
V00999;(70.47565786550948, 64.53129767375373);11.07418817;0.812507421;103;5.177787791;80.18099059;34.15596645;3.224641577;-76.568537;1;0.251633481;No;MITM;10.1008754;0
