Airbnb_ListingID;Lat;Lng;LocalizedCity;Bathrooms;Bedrooms;Beds;MaxGuests;isSuperhost;RoomType_Clean;SpaceType_Clean;PictureCount;ReviewCount;ReviewScore;StarRating;BasicNightPrice_CheckIn;BasicNightPrice_CheckOut;BasicNightPrice
6,45433E+17;29,00657;-13,48721;Costa Teguise;1;1;3;2;True;Private Room;Private room;33;4;4,5;4,5;12/11/2025;17/11/2025;113,76
1,18691E+18;28,99756;-13,50398;Costa Teguise;1;1;2;3;False;Hotel;Room in aparthotel;0;1;;;11/02/2026;16/02/2026;79,29
25733446;28,92476101;-13,67106274;Tías;1;1;1;2;True;Entire Home;Entire apartment;21;131;4,76;5;;;
46343989;29,12856;-13,46188;Arrieta;1;2;3;5;True;Entire Home;Entire apartment;18;57;4,91;5;10/03/2026;15/03/2026;91,36
6,9534E+17;29,0060622;-13,4926924;Costa Teguise;1;1;2;4;True;Entire Home;Entire apartment;54;63;4,94;5;15/02/2026;20/02/2026;99,97
15098231;28,98798;-13,50289;Costa Teguise;1;1;3;3;False;Entire Home;Entire apartment;21;231;4,71;4,5;18/02/2026;23/02/2026;67,22
1,15072E+18;28,98948;-13,50494;Costa Teguise;1;1;2;2;True;Entire Home;Entire apartment;35;59;4,97;5;24/02/2026;01/03/2026;109,45
5,59135E+17;28,99173;-13,50357;Costa Teguise;1;1;1;2;True;Entire Home;Entire apartment;15;62;4,68;4,5;29/11/2025;04/12/2025;103,42
5,87776E+17;28,99314;-13,49921;Costa Teguise;1;1;2;2;True;Entire Home;Entire apartment;32;24;4,83;5;14/04/2026;19/04/2026;93,94
51085946;28,959833;-13,560673;Arrecife;2;2;2;5;True;Entire Home;Entire apartment;33;3;4,33;4,5;27/11/2025;02/12/2025;97,39
23899908;28,95711;-13,58342;Playa Honda;1;1;1;4;True;Entire Home;Entire apartment;28;47;4,96;5;24/04/2026;29/04/2026;144,79
50361020;28,95385;-13,58396;Playa Honda;2;2;2;4;False;Entire Home;Entire apartment;47;18;4,5;4,5;13/12/2025;18/12/2025;140,48
7,36386E+17;28,95263;-13,59347;Playa Honda;1;2;3;4;False;Entire Home;Entire apartment;22;6;4,67;4,5;04/01/2026;09/01/2026;102,56
44412794;29,0056;-13,48442;Costa Teguise;1;1;2;2;False;Entire Home;Entire apartment;15;9;4,89;5;06/12/2025;11/12/2025;90,49
43854807;29,00572;-13,4837;Costa Teguise;1;1;1;3;False;Entire Home;Entire apartment;24;38;4,39;4,5;09/12/2025;14/12/2025;81,01
13074674;29,00566;-13,48503;Costa Teguise;1;1;3;3;False;Entire Home;Entire apartment;54;34;4,79;5;09/02/2026;14/02/2026;104,28
48167610;29,00497;-13,48508;Costa Teguise;1;1;3;3;False;Entire Home;Entire apartment;7;17;4,82;5;11/12/2025;16/12/2025;99,97
51405780;28,92203;-13,6509;Tías;1;1;2;4;False;Entire Home;Entire apartment;19;108;4,83;5;07/03/2026;12/03/2026;82,74
1,30566E+18;28,92237999;-13,66484945;Tías;1;2;3;4;True;Entire Home;Entire apartment;0;10;5;5;07/12/2025;12/12/2025;111,18
52405588;28,92495;-13,67469;Puerto del Carmen;1;2;4;4;False;Entire Home;Entire apartment;16;41;4,71;4,5;21/02/2026;26/02/2026;140,48
1,02257E+18;28,9226068;-13,674421;Tías;1;1;2;4;True;Entire Home;Entire apartment;33;16;4,75;5;16/11/2025;21/11/2025;
50262825;29,11713838;-13,54798998;Urbanización Famara;2;3;5;5;True;Entire Home;Entire bungalow;42;60;4,98;5;13/11/2025;19/11/2025;283,55
32251519;29,08164;-13,45214;Charco del Palo;1;1;2;2;True;Entire Home;Entire bungalow;33;63;4,83;5;03/02/2026;08/02/2026;99,11
46768519;28,86434;-13,85216;Playa Blanca;0;0;3;3;False;Entire Home;Entire bungalow;29;1;;;22/11/2025;27/11/2025;190,47
16563587;28,92514;-13,65833;Tías;5;4;6;8;False;Entire Home;Entire chalet;25;46;4,85;5;08/02/2026;14/02/2026;337,84
50692730;28,97233;-13,60989;Güime;3;5;6;10;True;Entire Home;Entire cottage;49;88;4,9;5;30/11/2025;05/12/2025;260,28
46578351;28,85747;-13,83874;Playa Blanca;2;2;3;4;False;Entire Home;Entire cottage;8;16;4,75;5;03/03/2026;10/03/2026;295,61
20541960;28,94563;-13,69923;Tías;1;1;1;2;False;Entire Home;Entire guest house;70;57;4,75;5;29/11/2025;04/12/2025;90,49
9582816;29,0765;-13,4795;Guatiza;1;1;1;2;True;Entire Home;Entire guest house;36;336;4,98;5;11/02/2026;16/02/2026;77,57
45405849;29,01881;-13,62664;Lanzarote;1;1;1;2;True;Entire Home;Entire guest suite;12;113;4,95;5;06/12/2025;11/12/2025;87,91
19048322;28,95712;-13,57227;Arrecife;1;2;1;3;True;Entire Home;Entire guest suite;27;246;4,95;5;12/02/2026;17/02/2026;82,74
6,43204E+17;29,0855583;-13,44949883;Charco del Palo;1;1;2;2;True;Entire Home;Entire holiday home;27;19;4,68;4,5;08/12/2025;13/12/2025;106,01
6,65802E+17;28,86513574;-13,82122408;Playa Blanca;1;2;2;4;True;Entire Home;Entire holiday home;9;54;4,63;4,5;14/01/2026;19/01/2026;83,6
1,27977E+18;28,95864689;-13,55477474;Arrecife;1;1;3;3;False;Entire Home;Entire home;0;8;4,75;5;;;
9,07104E+17;28,87355419;-13,84517202;Playa Blanca;3;2;3;4;True;Entire Home;Entire home;31;45;4,93;5;;;
19664656;29,10703;-13,66701;La Santa;2;3;5;6;True;Entire Home;Entire home;28;83;4,86;5;11/12/2025;16/12/2025;108,59
1,17894E+18;29,0965;-13,67021;Tinajo;1;1;2;2;False;Entire Home;Entire home;0;18;4,83;5;28/11/2025;03/12/2025;66,36
1,09488E+18;29,23049925;-13,5054699;Caleta del Sebo;1;1;0;3;True;Entire Home;Entire home;17;44;4,86;5;18/01/2026;23/01/2026;141,34
7,66723E+17;28,93166;-13,6242;Tías;2;2;3;5;True;Entire Home;Entire home;19;21;4,9;5;23/11/2025;28/11/2025;
51037221;29,14056634;-13,45213102;Punta Mujeres;1;2;2;3;False;Entire Home;Entire home;26;16;4,94;5;08/11/2025;13/11/2025;198,22
1,52314E+18;29,18119345;-13,49171216;Haría;2;3;4;6;False;Entire Home;Entire home;0;0;;;23/11/2025;28/11/2025;122,38
24766805;29,0641;-13,46019;Lanzarote;2;3;4;6;False;Entire Home;Entire home;24;13;5;5;26/04/2026;01/05/2026;134,45
1,2132E+18;29,0659877;-13,5595254;Teguise;2;1;1;2;False;Entire Home;Entire home;0;4;4,75;5;27/11/2025;02/12/2025;159,44
9,44722E+17;29,04444825;-13,55250813;Nazaret;2;3;4;6;True;Entire Home;Entire home;54;36;4,97;5;13/12/2025;18/12/2025;310,26
8,17292E+17;29,04268438;-13,55293092;Nazaret;2,5;4;5;5;False;Entire Home;Entire home;31;23;4,87;5;06/01/2026;12/01/2026;343,88
1,26369E+18;29,05801804;-13,5556808;Teguise;1;4;4;6;True;Entire Home;Entire home;0;2;;;23/11/2025;28/11/2025;187,02
1,02655E+18;29,04332;-13,69114;Mancha Blanca;1;1;1;2;False;Entire Home;Entire home;25;7;4,86;5;28/11/2025;03/12/2025;118,07
1,42745E+18;28,95766;-13,69881;Tías;2;3;4;6;False;Entire Home;Entire home;0;1;;;20/11/2025;25/11/2025;280,1
1,13547E+18;28,94390361;-13,73163066;Las Palmas de Gran Canaria;1;1;0;2;True;Entire Home;Entire home;0;24;4,92;5;13/12/2025;18/12/2025;86,18
41039264;28,94428013;-13,6988685;Mácher;1;1;1;2;False;Entire Home;Entire home;22;22;4,5;4,5;17/02/2026;22/02/2026;73,26
7,81659E+17;28,92216;-13,80587;Las Breñas;2;3;5;6;True;Entire Home;Entire home;43;5;5;5;09/12/2025;14/12/2025;192,19
43839504;29,12545;-13,46777;Tabayesco;1;1;1;2;True;Entire Home;Entire home;21;2;;;24/11/2025;29/11/2025;
1,47309E+18;28,9506637;-13,5947624;Playa Honda;2;2;2;4;True;Entire Home;Entire home;0;1;;;28/11/2025;03/12/2025;134,45
1,34583E+18;28,9718069;-13,6065857;Güime;2;4;4;8;False;Entire Home;Entire home;0;1;;;27/11/2025;02/12/2025;285,27
50124555;28,990721;-13,639474;Montaña Blanca;1;1;2;2;True;Entire Home;Entire home;13;2;;;18/12/2025;23/12/2025;97,39
1,03681E+18;28,95954;-13,64462;Tías;3;4;8;8;False;Entire Home;Entire home;36;15;4,6;4,5;12/12/2025;17/12/2025;195,64
1,43051E+18;28,96655579;-13,66956973;Tías;2;4;6;8;False;Entire Home;Entire home;0;3;5;5;13/11/2025;18/11/2025;453,33
1,21019E+18;28,86386922;-13,86686877;Playa Blanca;2;2;3;4;False;Entire Home;Entire home;0;1;;;02/11/2025;07/11/2025;334,4
1,47381E+18;28,86311605;-13,87023506;Playa Blanca;2;2;3;4;False;Entire Home;Entire home;0;0;;;23/11/2025;28/11/2025;376,63
1,52761E+18;28,9623;-13,5494;Arrecife;2;2;2;3;False;Entire Home;Entire home;0;0;;;15/02/2026;20/02/2026;114,63
1,38908E+18;28,9457874;-13,69415387;Mácher;2;4;5;8;False;Entire Home;Entire home;0;17;4,65;4,5;02/11/2025;07/11/2025;263,72
20725050;28,93828;-13,686;Tías;3;4;6;8;True;Entire Home;Entire home;26;33;4,94;5;30/11/2025;05/12/2025;274,07
1,03663E+18;28,8735838;-13,8265772;Playa Blanca;2;3;5;7;True;Entire Home;Entire home;52;10;4,9;5;10/12/2025;15/12/2025;221,49
31134190;28,8733407;-13,8339097;Playa Blanca;3;3;4;6;False;Entire Home;Entire home;30;41;4,9;5;14/12/2025;19/12/2025;318,88
8,68807E+17;28,87550948;-13,84113996;Playa Blanca;1;3;4;4;False;Entire Home;Entire home;44;14;4,93;5;07/12/2025;12/12/2025;159,44
9,15023E+17;28,87641018;-13,83763569;Playa Blanca;1;1;2;4;False;Entire Home;Entire home;22;9;4,56;4,5;01/06/2026;06/06/2026;132,72
1,36427E+18;28,87570154;-13,84807051;Playa Blanca;3;3;5;8;False;Entire Home;Entire home;0;1;;;23/01/2026;28/01/2026;305,96
8,59348E+17;28,87623815;-13,84883305;Playa Blanca;3;3;3;6;False;Entire Home;Entire home;46;3;5;5;03/12/2025;08/12/2025;273,21
8,77258E+17;28,86233594;-13,8604172;Playa Blanca;3;4;6;8;False;Entire Home;Entire home;32;55;4,93;5;10/02/2026;15/02/2026;293,03
1,13043E+18;28,86147378;-13,86632166;Playa Blanca;2;2;3;4;True;Entire Home;Entire home;0;1;;;15/12/2025;20/12/2025;293,03
1,20815E+18;28,99888;-13,49038;Costa Teguise;2;3;4;4;False;Entire Home;Entire home;0;4;4,5;4,5;25/11/2025;01/12/2025;218,05
25572246;28,99888;-13,49015;Costa Teguise;2;3;4;6;True;Entire Home;Entire home;19;9;4,78;5;06/02/2026;11/02/2026;120,66
9,4345E+17;28,9996893;-13,4891121;Costa Teguise;2;3;5;6;False;Entire Home;Entire home;14;5;5;5;14/01/2026;19/01/2026;260,28
1,18174E+18;28,91953;-13,64875;Tías;1;2;3;4;False;Entire Home;Entire home;0;10;4,5;4,5;07/11/2025;12/11/2025;280,96
3863626;28,92361;-13,67042;Puerto del Carmen;1;1;3;4;False;Entire Home;Entire home;41;185;4,67;4,5;27/03/2026;01/04/2026;87,05
1,01958E+18;28,92139;-13,66626;Tías;1;1;2;2;False;Entire Home;Entire home;35;9;4,89;5;06/12/2025;11/12/2025;145,65
35538525;28,91915;-13,66993;Tías;2;3;3;5;False;Entire Home;Entire home;33;30;4,93;5;07/12/2025;12/12/2025;306,82
1,49272E+18;28,92685301;-13,67753796;Tías;1;1;3;4;False;Entire Home;Entire home;0;1;;;24/11/2025;29/11/2025;74,98
44441764;28,92333;-13,67563;Puerto del Carmen;1;1;2;3;True;Entire Home;Entire home;27;28;4,82;5;27/11/2025;02/12/2025;
8,45481E+17;28,86574;-13,79923;Playa Blanca;1;2;2;5;False;Entire Home;Entire home;24;19;4,42;4,5;07/12/2025;12/12/2025;165,47
49894578;28,85804;-13,805471;Playa Blanca;2;2;2;4;False;Entire Home;Entire home;98;39;4,87;5;22/03/2026;27/03/2026;154,27
7,68112E+17;28,86183;-13,79945;Playa Blanca;2;3;4;6;True;Entire Home;Entire home;41;33;4,91;5;01/12/2025;08/12/2025;174,95
15237718;28,86461;-13,81316;Playa Blanca;2;3;5;6;False;Entire Home;Entire home;22;88;4,69;4,5;06/11/2025;11/11/2025;263,72
1,42976E+18;28,86332937;-13,80826473;Playa Blanca;2;3;4;6;False;Entire Home;Entire home;0;2;;;15/11/2025;20/11/2025;272,34
1,17728E+18;28,86655048;-13,81300607;Las Palmas de Gran Canaria;2;3;3;5;False;Entire Home;Entire home;0;10;5;5;03/01/2026;08/01/2026;190,47
1,02594E+18;28,86459;-13,8152;Playa Blanca;1;2;3;5;True;Entire Home;Entire home;0;0;;;06/12/2025;11/12/2025;227,53
1,48827E+18;28,86224;-13,81211;Playa Blanca;2;3;5;6;False;Entire Home;Entire home;0;0;;;06/11/2025;13/11/2025;283,55
9,60744E+17;28,86233;-13,8123;Playa Blanca;2;3;4;6;False;Entire Home;Entire home;24;6;4,83;5;03/11/2025;08/11/2025;586,06
6,33192E+17;28,86128;-13,83639;Playa Blanca;1;2;3;4;False;Entire Home;Entire home;25;5;4,8;5;13/12/2025;18/12/2025;138,76
8,23852E+17;28,86593971;-13,84182896;Playa Blanca;3;5;8;8;False;Entire Home;Entire home;98;17;4,88;5;04/11/2025;09/11/2025;420,58
1,4406E+18;28,86916879;-13,84800542;Montaña Roja;4;5;10;10;False;Entire Home;Entire home;0;0;;;16/11/2025;21/11/2025;425,75
20747558;28,94544;-13,6989;Tías;1;1;2;3;False;Entire Home;Entire loft;75;89;4,76;5;08/12/2025;13/12/2025;80,15
52575818;29,15995;-13,49822;Máguez;1;1;1;2;True;Entire Home;Entire place;40;89;4,82;5;17/11/2025;22/11/2025;62,05
11465697;29,01136;-13,62835;San Bartolomé;2;3;5;6;False;Entire Home;Entire rental unit;9;35;4,83;5;;;
52696780;28,95292282;-13,58438778;Playa Honda;1;1;2;2;False;Entire Home;Entire rental unit;20;6;5;5;;;
32382366;28,92512;-13,66536;Tías;1,5;1;1;3;False;Entire Home;Entire rental unit;13;25;4,92;5;;;
1859938;29,07673;-13,68182;Tinajo;1;1;1;2;True;Entire Home;Entire rental unit;15;236;4,84;5;10/12/2025;15/12/2025;64,64
1,09906E+18;29,07699;-13,68075;La Costa;1;1;1;2;True;Entire Home;Entire rental unit;0;31;4,97;5;11/01/2026;16/01/2026;92,22
34171593;29,220225;-13,4485484;Órzola;1;1;1;2;False;Entire Home;Entire rental unit;25;58;4,9;5;27/11/2025;02/12/2025;93,94
1,05661E+18;29,22321165;-13,45234662;Órzola;1;1;1;2;False;Entire Home;Entire rental unit;11;15;4,53;4,5;22/11/2025;27/11/2025;68,09
13179004;29,2222;-13,45201;Órzola;1;1;2;2;False;Entire Home;Entire rental unit;17;34;4,74;5;21/12/2025;26/12/2025;63,78
1,37838E+18;29,22773262;-13,50635277;Caleta del Sebo;1;1;1;2;False;Entire Home;Entire rental unit;0;6;3,83;4;02/11/2025;07/11/2025;108,59
49445609;29,23035;-13,5044;Caleta del Sebo;2;2;3;4;True;Entire Home;Entire rental unit;14;77;4,92;5;17/12/2025;22/12/2025;106,01
1,17224E+18;28,93348;-13,62244;Tías;1;1;2;2;False;Entire Home;Entire rental unit;0;2;;;15/03/2026;20/03/2026;83,6
9,4411E+17;28,95354777;-13,76748859;Yaiza;1;1;1;2;False;Entire Home;Entire rental unit;15;18;4,67;4,5;29/11/2025;04/12/2025;70,67
7,5192E+17;29,14189;-13,45157;Punta Mujeres;2;4;4;6;False;Entire Home;Entire rental unit;34;17;4,94;5;30/11/2025;05/12/2025;147,38
1,11298E+18;29,14142039;-13,45180809;Punta Mujeres;1;1;1;2;True;Entire Home;Entire rental unit;25;27;4,96;5;19/12/2025;24/12/2025;163,75
1,52734E+18;29,14568644;-13,4483521;Punta Mujeres;1;2;3;4;False;Entire Home;Entire rental unit;0;0;;;29/11/2025;04/12/2025;161,17
13791724;29,114;-13,56206;Caleta de Famara;2;2;3;5;True;Entire Home;Entire rental unit;39;55;4,78;5;16/11/2025;22/11/2025;99,11
1,38681E+18;29,1147262;-13,5640366;Caleta de Famara;1;2;3;3;False;Entire Home;Entire rental unit;0;0;;;23/11/2025;28/11/2025;89,63
1,24208E+18;29,11560903;-13,56444832;Caleta de Famara;1;2;5;5;False;Entire Home;Entire rental unit;0;7;5;5;12/11/2025;17/11/2025;127,55
1,45062E+18;29,02875;-13,55348;Vega de Tahiche;1;2;4;4;False;Entire Home;Entire rental unit;0;3;4;4;12/12/2025;17/12/2025;123,24
7,9765E+17;29,04009;-13,65351;Tinajo;1;3;5;7;True;Entire Home;Entire rental unit;43;13;4,92;5;17/11/2025;22/11/2025;148,24
1,23631E+18;28,95318612;-13,70242172;Tías;1;2;1;3;False;Entire Home;Entire rental unit;0;6;5;5;05/01/2026;10/01/2026;87,05
1,46789E+18;28,93986695;-13,69814913;Mácher;1;1;1;2;False;Entire Home;Entire rental unit;0;1;;;30/11/2025;05/12/2025;87,05
50061542;29,1337457;-13,4578241;Arrieta;1;1;2;2;False;Entire Home;Entire rental unit;25;23;4,74;5;26/11/2025;01/12/2025;247,35
53368449;29,1337457;-13,4578241;Arrieta;1;1;2;2;False;Entire Home;Entire rental unit;17;3;4;4;16/11/2025;21/11/2025;93,08
454843;29,13181;-13,46144;Haría;;1;;3;False;Entire Home;Entire rental unit;16;71;4,65;4,5;27/01/2026;01/02/2026;65,5
1,16682E+18;29,0057074;-13,5414789;Teguise;1;1;1;2;True;Entire Home;Entire rental unit;0;22;4,86;5;13/12/2025;18/12/2025;70,67
51496570;29,00479;-13,54291;Teguise;1;1;1;2;False;Entire Home;Entire rental unit;0;0;;;22/11/2025;27/11/2025;90,49
8,00741E+17;28,950708;-13,5955263;Playa Honda;1;2;2;3;False;Entire Home;Entire rental unit;15;2;;;06/01/2026;13/01/2026;98,25
11733326;28,96247;-13,68959;Tías;1;2;3;4;False;Entire Home;Entire rental unit;25;17;4,82;5;27/01/2026;01/02/2026;87,91
9,655E+17;28,9931162;-13,4872392;Costa Teguise;1;2;3;6;True;Entire Home;Entire rental unit;25;29;5;5;25/11/2025;30/11/2025;264,59
1,421E+18;29,00736896;-13,4937911;Costa Teguise;1;2;4;5;False;Entire Home;Entire rental unit;0;1;;;18/11/2025;23/11/2025;141,34
45720093;28,99466324;-13,50109768;Costa Teguise;1;2;4;4;False;Entire Home;Entire rental unit;19;18;4,89;5;30/11/2025;05/12/2025;110,32
1,37621E+18;29,0013404;-13,4972903;Costa Teguise;3;3;3;6;False;Entire Home;Entire rental unit;0;1;;;09/12/2025;14/12/2025;185,3
1,35879E+18;28,99701169;-13,50555123;Costa Teguise;1;2;2;4;False;Entire Home;Entire rental unit;0;2;;;24/11/2025;29/11/2025;124,11
1,09138E+18;28,9895;-13,50388;Costa Teguise;1;1;2;4;False;Entire Home;Entire rental unit;49;7;4,71;4,5;17/12/2025;22/12/2025;101,7
6,28879E+17;28,99396;-13,50014;Costa Teguise;2;2;4;4;True;Entire Home;Entire rental unit;16;5;4,2;4;05/01/2026;12/01/2026;119,8
6,73273E+17;28,96392;-13,54662;Arrecife;1;2;3;4;False;Entire Home;Entire rental unit;10;26;4,81;5;08/12/2025;13/12/2025;89,63
1,15216E+18;28,96857149;-13,55230663;Arrecife;1;2;1;4;True;Entire Home;Entire rental unit;50;6;4,83;5;23/11/2025;28/11/2025;195,64
7,40219E+17;28,9767182;-13,5468517;Arrecife;1;2;2;4;False;Entire Home;Entire rental unit;20;4;4,5;4,5;26/11/2025;01/12/2025;87,91
22879849;28,96272;-13,54646;Arrecife;2;1;2;2;False;Entire Home;Entire rental unit;7;18;4,94;5;06/12/2025;11/12/2025;99,97
46085078;28,96117;-13,54478;Arrecife;1;2;2;3;False;Entire Home;Entire rental unit;20;7;4,86;5;22/11/2025;27/11/2025;93,08
8,15961E+17;28,9629276;-13,5477697;Arrecife;1;2;2;4;False;Entire Home;Entire rental unit;16;20;4,15;4;01/04/2026;06/04/2026;84,46
1,40366E+18;28,95796863;-13,56049142;Arrecife;1;1;2;3;False;Entire Home;Entire rental unit;0;3;4,67;4,5;20/01/2026;25/01/2026;93,08
6,80121E+17;28,95286;-13,58423;Playa Honda;1;2;3;4;True;Entire Home;Entire rental unit;33;57;4,79;5;22/11/2025;27/11/2025;
16326787;28,95492;-13,59253;Playa Honda;1;2;3;4;False;Entire Home;Entire rental unit;39;23;4,83;5;13/01/2026;18/01/2026;95,66
6,29599E+17;28,920807;-13,644762;Tías;1;1;3;4;False;Entire Home;Entire rental unit;12;15;4,27;4,5;30/11/2025;05/12/2025;97,39
8,5198E+17;28,92975;-13,63497;Tías;1;2;3;4;False;Entire Home;Entire rental unit;17;4;4,25;4,5;01/12/2025;06/12/2025;122,38
50983125;28,86301;-13,82895;Playa Blanca;2,5;2;3;4;False;Entire Home;Entire rental unit;14;15;4,87;5;25/02/2026;02/03/2026;92,22
26353237;28,86419;-13,82933;Playa Blanca;1;1;1;2;True;Entire Home;Entire rental unit;19;37;4,7;4,5;26/11/2025;01/12/2025;122,38
30223528;28,86287;-13,83132;Playa Blanca;1;1;1;2;True;Entire Home;Entire rental unit;9;11;4,91;5;06/12/2025;11/12/2025;214,6
21116794;28,86244;-13,83098;Playa Blanca;1;2;3;4;False;Entire Home;Entire rental unit;24;10;4,8;5;01/05/2026;08/05/2026;104,28
1,02891E+18;29,00612487;-13,48418851;Costa Teguise;1;1;2;3;True;Entire Home;Entire rental unit;18;45;4,98;5;19/03/2026;24/03/2026;106,01
9,22896E+17;29,00116;-13,48905;Costa Teguise;1;1;2;4;False;Entire Home;Entire rental unit;32;22;4,27;4,5;05/12/2025;10/12/2025;238,73
8,55535E+17;28,9208733;-13,6534453;Tías;1;1;1;2;True;Entire Home;Entire rental unit;20;36;4,72;4,5;22/03/2026;27/03/2026;138,76
8,81197E+17;28,92276;-13,64778;Puerto del Carmen;1;1;1;2;False;Entire Home;Entire rental unit;13;45;4,22;4;13/12/2025;18/12/2025;85,32
11866389;28,92257;-13,6508;Tías;1;1;3;3;False;Entire Home;Entire rental unit;20;70;4,57;4,5;22/03/2026;29/03/2026;72,4
1,31386E+18;28,92216504;-13,64835661;Puerto del Carmen;1;2;3;4;False;Entire Home;Entire rental unit;0;9;4,44;4,5;18/12/2025;23/12/2025;149,1
9,04827E+17;28,92229;-13,64989;Puerto del Carmen;1,5;2;2;5;True;Entire Home;Entire rental unit;14;11;4,91;5;30/03/2026;04/04/2026;212,88
8809234;28,92209;-13,65007;Puerto del Carmen;1;1;2;3;False;Entire Home;Entire rental unit;29;66;4,74;5;15/12/2025;20/12/2025;99,97
1,03854E+18;28,9252854;-13,65777913;Tías;1;1;1;2;False;Entire Home;Entire rental unit;0;12;4,5;4,5;27/11/2025;02/12/2025;87,91
8,02797E+17;28,92369992;-13,65716009;Tías;1;2;2;3;False;Entire Home;Entire rental unit;26;4;5;5;10/12/2025;15/12/2025;110,32
7,6507E+17;28,92338;-13,65606;Tías;1;2;3;4;False;Entire Home;Entire rental unit;21;18;4,78;5;15/01/2026;20/01/2026;118,07
9,64246E+17;28,92487;-13,66904;Tías;2;2;3;4;False;Entire Home;Entire rental unit;0;3;4,67;4,5;15/04/2026;20/04/2026;123,24
9,42881E+17;28,92319;-13,66282;Puerto del Carmen;1,5;1;2;2;False;Entire Home;Entire rental unit;24;57;4,86;5;03/03/2026;08/03/2026;96,53
1,04621E+18;28,92103;-13,66748;Tías;1;1;2;4;True;Entire Home;Entire rental unit;16;3;5;5;09/12/2025;14/12/2025;126,69
1,2606E+18;28,9205177;-13,6698737;Tías;1;1;2;4;False;Entire Home;Entire rental unit;0;2;;;06/01/2026;11/01/2026;165,47
7,55851E+17;28,92187136;-13,66555083;Puerto del Carmen;1;2;3;4;False;Entire Home;Entire rental unit;16;4;5;5;01/12/2025;06/12/2025;96,53
50620132;28,91989;-13,66774;Tías;1;2;3;4;True;Entire Home;Entire rental unit;16;51;4,92;5;18/03/2026;23/03/2026;119,8
22006902;28,92046;-13,66936;Tías;1;2;2;3;True;Entire Home;Entire rental unit;13;14;4,86;5;25/03/2026;30/03/2026;87,91
30198220;28,92277;-13,66846;Tías;2;2;4;4;True;Entire Home;Entire rental unit;13;21;4,86;5;22/03/2026;29/03/2026;112,04
1,28605E+18;28,9242037;-13,6754308;Puerto del Carmen;1;2;3;4;True;Entire Home;Entire rental unit;0;1;;;28/02/2026;05/03/2026;147,38
8,81835E+17;28,9229737;-13,6774724;Puerto del Carmen;1;1;1;4;False;Entire Home;Entire rental unit;23;10;5;5;04/03/2026;09/03/2026;130,14
16779203;28,92284;-13,67243;Tías;1;1;2;3;False;Entire Home;Entire rental unit;17;64;4,58;4,5;01/04/2026;06/04/2026;93,94
1,52838E+18;28,85753;-13,80502;Yaiza;1;2;2;3;False;Entire Home;Entire rental unit;0;0;;;07/12/2025;12/12/2025;160,3
1,25117E+18;28,8669551;-13,836437;Yaiza;1;1;1;1;False;Entire Home;Entire rental unit;0;2;;;21/04/2026;26/04/2026;60,33
53056238;28,8578;-13,83721;Playa Blanca;1;2;3;5;False;Entire Home;Entire rental unit;26;2;;;10/12/2025;15/12/2025;260,28
1,13321E+18;29,01912379;-13,62389074;Las Palmas de Gran Canaria;1;1;1;2;True;Serviced Apartment;Entire serviced apartment;0;46;4,98;5;15/02/2026;20/02/2026;97,39
54367185;28,95915;-13,5495;Arrecife;1;2;2;3;False;Serviced Apartment;Entire serviced apartment;5;71;4,58;4,5;30/11/2025;05/12/2025;89,63
9209435;29,23218;-13,50207;Caleta del Sebo;2,5;4;8;8;True;Entire Home;Entire townhouse;54;23;4,91;5;10/11/2025;15/11/2025;262,86
6,60738E+17;28,98;-13,57088;Arrecife;1;2;3;4;False;Entire Home;Entire townhouse;22;10;4,8;5;13/01/2026;18/01/2026;76,7
8,58747E+17;28,99687;-13,49756;Costa Teguise;2;3;4;6;False;Entire Home;Entire townhouse;27;7;5;5;23/01/2026;28/01/2026;166,34
45671334;28,95655;-13,58051;Playa Honda;1;2;2;3;True;Entire Home;Entire townhouse;8;5;4,8;5;08/12/2025;15/12/2025;127,55
1,31314E+18;28,86731;-13,7989;Playa Blanca;2,5;3;5;6;True;Entire Home;Entire townhouse;0;5;5;5;22/11/2025;29/11/2025;219,77
1,42405E+18;28,93783495;-13,61770567;Puerto del Carmen;2;2;2;4;False;Entire Home;Entire villa;0;0;;;01/11/2025;06/11/2025;127,55
