Network Slice ID;Timestamp;Device ID;Traffic Load (bps);Traffic Type;Network Utilization (%);Latency (ms);Packet Loss Rate (%);Signal Strength (dBm);Bandwidth Utilization (%);Network Slice Failure;QoS Metric (Throughput);Overload Status;Device Type;Region;Network Failure Count;Time of Day;Weather Conditions
4;25/02/2025 13:00;114;0.325111733;2;0.607205929;0.811545066;0.440199756;0.537903008;0.778654805;0;0.707802938;0;2;1;3;0;0
4;25/02/2025 14:00;147;0.604273689;2;0.188405866;0.690640127;0.79620129;0.781357437;0.890036629;1;0.639886848;1;0;1;4;0;2
2;25/02/2025 15:00;170;0.19675862;3;0.805354266;0.725860004;0.609831312;0.314226553;0.92818383;1;0.670343039;1;2;1;3;0;2
3;25/02/2025 16:00;120;0.553591937;3;0.967842337;0.699067614;0.110482132;0.481840514;0.237947575;1;0.725597228;1;2;3;2;2;2
2;25/02/2025 17:00;141;0.36103222;2;0.268567498;0.311367164;0.627879223;0.969746725;0.42374427;1;0.808900156;0;2;1;0;0;0
2;25/02/2025 18:00;125;0.954943866;3;0.494971185;0.099754293;0.186678993;0.672531431;0.014380796;0;0.402376819;1;0;2;1;0;2
2;25/02/2025 19:00;113;0.197791375;1;0.085942169;0.272805972;0.510305453;0.152902081;0.879357307;0;0.745560266;1;1;1;1;0;1
3;25/02/2025 20:00;156;0.575919686;2;0.559332112;0.832928148;0.529201942;0.132335285;0.154370273;0;0.099168286;0;2;3;1;1;2
4;25/02/2025 21:00;136;0.246176138;3;0.502934889;0.981827392;0.876470302;0.203541255;0.861504611;1;0.876068214;1;1;3;3;1;0
3;25/02/2025 22:00;157;0.550118633;1;0.144308086;0.494504052;0.462560658;0.767318;0.329242737;0;0.28923282;0;2;2;1;2;1
1;25/02/2025 23:00;120;0.914451661;3;0.442170244;0.009661397;0.279420068;0.294868923;0.368001703;0;0.402782642;0;0;0;0;2;0
3;26/02/2025 0:00;181;0.545411143;3;0.334124373;0.140193234;0.230920494;0.020232958;0.038892542;1;0.803404863;0;2;2;4;2;1
3;26/02/2025 1:00;168;0.603915341;3;0.521997197;0.322490686;0.87451787;0.945200275;0.326733382;1;0.636584896;1;0;3;3;0;2
3;26/02/2025 2:00;102;0.961907168;2;0.585870499;0.579364203;0.170935935;0.168908221;0.888402293;1;0.307838428;0;1;0;0;2;2
3;26/02/2025 3:00;186;0.676405125;0;0.00826102;0.075148695;0.42591719;0.008374325;0.025303237;0;0.224511351;1;0;2;3;1;1
4;26/02/2025 4:00;189;0;3;0.761359085;0.944660539;0.187106031;0.236485808;0.406208104;1;0.957690721;0;1;2;3;1;1
1;26/02/2025 5:00;136;0.958321463;1;0.713329915;0.365555604;0.773521097;0.234378021;0.031157383;0;0.086726225;0;0;0;3;1;0
4;26/02/2025 6:00;187;0.946049715;2;0.366331238;0.91384322;0.474444783;0.421796565;0.370792452;0;0.003186523;1;2;2;2;0;1
4;26/02/2025 7:00;148;0.954889335;2;0.052736082;0.781590956;0.351156095;0.921359508;0.172444684;0;0.672575173;0;2;0;4;0;0
3;26/02/2025 8:00;118;0.864217288;1;0.755280899;0.756470365;0.361116871;0.880057171;0.252048517;0;0.614045723;1;0;1;1;2;1
2;26/02/2025 9:00;188;0.042497618;3;0.955679895;0.60753888;0.852469517;0.45676836;0.877633456;0;0.737330546;0;1;0;2;2;1
2;26/02/2025 10:00;184;0.748418595;0;0.240097945;0.627631961;0.553884589;0.410664962;0.435939592;1;0.731343359;0;1;2;4;2;2
4;26/02/2025 11:00;111;0.30963266;3;0.323536072;0.638867508;0.718058034;0.55511487;0.273635187;0;0.863123955;0;1;1;1;2;2
4;26/02/2025 12:00;160;0.290655799;1;0.183715242;0.629572316;0.897315556;0.242823166;0.589278988;0;0.922042852;0;0;3;2;0;0
3;26/02/2025 13:00;140;0.505408606;2;0.577145479;0.554471352;0.902020996;0.051101917;0.141900996;0;0.774785311;0;0;3;2;1;0
4;26/02/2025 14:00;132;0.447645587;0;0.154721123;0.987779156;0.328510486;0.940238344;0.259224082;0;0.231413175;0;0;3;0;0;0
3;26/02/2025 15:00;149;0.650523945;2;0.356230914;0.733290385;0.952755166;0.185933949;0.546174455;0;0.46288934;0;0;2;2;2;1
2;26/02/2025 16:00;167;0.170966471;1;0.697316142;0.778010401;0.02473012;0.197663361;0.237348349;1;0.641318677;0;1;1;3;0;1
2;26/02/2025 17:00;170;0.143369227;3;0.560312203;0.87366414;0.37686042;0.472370937;0.679097774;0;0.538847946;1;1;0;2;1;0
1;26/02/2025 18:00;185;0.997363583;0;0.386523173;0.215896857;0.896075297;0.491569238;0.491399844;0;0.157931289;1;0;3;3;0;1
2;26/02/2025 19:00;132;0.065553191;2;0.420336596;0.083871731;0.274612196;0.017271335;0.771989541;0;0.588814592;1;0;3;4;1;2
4;26/02/2025 20:00;180;0.24129949;2;0.562308661;0.483535729;0.273056012;0.147098098;0.948302771;0;0.886420932;0;1;1;4;2;1
2;26/02/2025 21:00;123;0.276381977;2;0.005628115;0.51476682;0.302611168;0.377842454;0.115590305;1;0.417857316;1;1;1;3;0;2
3;26/02/2025 22:00;160;0.486033333;3;0.078329987;0.830320885;0.612452398;0.684140822;0.334522154;0;0.668568374;1;2;1;0;2;0
2;26/02/2025 23:00;160;0.441622671;0;0.881705078;0.444368647;0.438387447;0.227752061;0.319401253;0;0.615507304;0;0;2;0;2;1
1;27/02/2025 0:00;197;0.237277535;3;0.077698614;0.571620765;0.726929318;0.422808147;0.15097993;0;0.376334296;1;2;1;4;1;0
2;27/02/2025 1:00;127;0.304283037;3;0.70711437;0.527775738;0.895186651;0.557456371;0.810316165;0;0.56478445;0;1;0;2;1;2
3;27/02/2025 2:00;157;0.373181551;3;0.920515459;0.0382048;0.674368388;0.889486991;0.759875206;1;0.209306355;1;1;0;4;2;0
3;27/02/2025 3:00;142;0.225822642;1;0.270653797;0.616046409;0.204408019;0.325634992;0.484331697;1;0.54559789;1;0;3;4;1;2
4;27/02/2025 4:00;140;0.843463155;1;0.370539573;0.829180754;0.932976221;0.132667586;0.537694487;1;0.7986184;1;2;0;3;1;2
2;27/02/2025 5:00;138;0.095572066;1;0.569124502;0.157674063;0.264463272;0.489222584;0.059311115;0;0.758689524;1;1;1;0;2;0
3;27/02/2025 6:00;185;0.182781937;0;0.882156332;0.595133225;0.149809139;0.747280663;0.555436874;1;0.357223187;1;2;0;3;2;2
1;27/02/2025 7:00;148;0.364918404;3;0.94239996;0.594410999;0.089853072;0.108913046;0.791348337;1;0.111063761;0;2;3;4;1;0
4;27/02/2025 8:00;116;0.733467028;3;0.739899605;0.164368089;0.563499034;0.424481138;0.5737631;1;0.799732688;1;2;2;1;2;0
1;27/02/2025 9:00;197;0.270385769;1;0.086446212;0.123588159;0.113659791;0.016620732;0.265140783;1;0.264198099;0;2;0;2;2;0
2;27/02/2025 10:00;169;0.22077461;3;0.669435527;0.981407935;0.138685338;0.032432068;0.667514514;1;0.051952651;1;2;3;4;1;2
2;27/02/2025 11:00;169;0.554132798;3;0.410382949;0.394232266;0.300018107;0.482888781;0.361354365;0;0.444564527;0;0;3;3;0;2
2;27/02/2025 12:00;197;0.792233865;2;0.470827393;0.227695761;0.281631727;0.297695885;0.544799321;1;0.739189303;1;0;1;1;0;1
4;27/02/2025 13:00;164;0.150648588;3;0.048945579;0.171517933;0.604374609;0.84589898;0.487472618;1;0.808293552;1;2;3;1;2;0
3;27/02/2025 14:00;173;0.112951941;2;0.190970153;0.668508536;0.816983395;0.602371558;0.381047388;1;0.982207313;1;0;0;4;1;0
4;27/02/2025 15:00;184;0.604044435;3;0.790889753;0.610268516;0.761560918;0.453799765;0.718861045;0;0.188477459;1;1;3;0;2;0
1;27/02/2025 16:00;104;0.1286803;0;0.454072152;0.644424372;0.262453879;0.407693419;0.883913252;0;0.292987788;1;2;3;1;1;0
4;27/02/2025 17:00;101;0.46482737;1;0.301656627;0.08807964;0.245271597;0.49721469;0.00496169;1;0.609055914;0;0;1;2;2;0
1;27/02/2025 18:00;121;0.246181702;2;0.384077774;0.8947662;0.9661019;0.039327984;0.933669961;0;0.811147272;1;0;1;3;2;0
4;27/02/2025 19:00;156;0.749655007;1;0.854825549;0.389773092;0.008082413;0.893697785;0.51143024;0;0.233197497;1;1;0;3;1;0
3;27/02/2025 20:00;165;0.787330508;2;0.749342743;0.313766994;0.879989178;0.999457048;0.700708998;1;0.409244393;0;1;3;3;2;1
1;27/02/2025 21:00;173;0.900882293;2;0.272286864;0.462973222;0.199667521;0.180709767;0.855652447;0;0.407728825;1;1;2;4;0;1
2;27/02/2025 22:00;197;0.873643397;2;0.117352408;0.390573911;0.947585721;0.119461134;0.467004241;1;0.772694993;1;1;3;3;0;0
2;27/02/2025 23:00;115;0.411023985;0;0.251953822;0.864765554;0.342315406;0.142710473;0.834995186;1;0.240062772;1;2;2;3;1;0
4;28/02/2025 0:00;150;0.318001531;3;0.921234307;0.930543951;0.440407424;0.661383507;0.177425494;1;0.968747857;1;0;0;2;2;1
2;28/02/2025 1:00;138;0.868321596;2;0.581801827;0.303836549;0.707305587;0.661798266;0.158967162;0;0.50991239;1;0;1;0;0;1
1;28/02/2025 2:00;185;0.899157326;0;0.533655628;0.865124874;0.587796117;0.848722504;0.657434308;1;0.281245937;0;1;0;4;1;0
2;28/02/2025 3:00;175;0.42266918;2;0.59661815;0.782593722;0.317935637;0.75239752;0.870175645;1;0.283465776;1;0;1;4;1;0
3;28/02/2025 4:00;187;0.01566715;3;0.366072916;0.932092872;0.553941578;0.449546444;0.89246612;0;0.017167878;0;0;1;3;1;1
3;28/02/2025 5:00;139;0.02519787;2;0.807496124;0.246050693;0.730903291;0.613097915;0.643698897;1;0.692094164;1;0;3;2;0;1
4;28/02/2025 6:00;137;0.579062464;0;0.523453708;0.577735667;0.042197648;0.688705566;0.525408914;0;0.775710115;1;1;3;1;0;0
1;28/02/2025 7:00;159;0.389815796;3;0.116597882;0.274886359;0.011046913;0.512742306;0.33124916;0;0.031312333;0;0;1;3;0;1
3;28/02/2025 8:00;158;0.442170209;0;0.128924723;0.825226282;0.458131177;0.475569137;0.980069059;1;0.585472162;1;0;2;3;0;0
3;28/02/2025 9:00;109;0.691512495;3;0.537037205;0.005278942;0.131742708;0.645416231;0.319547925;0;0.781441234;1;0;2;4;2;2
1;28/02/2025 10:00;198;0.751820675;3;0.937060424;0.565578228;0.664508527;0.557586162;0.744177466;1;0.37553026;0;2;3;4;0;0
2;28/02/2025 11:00;163;0.493939246;1;0.308351731;0.339638158;0.213998402;0.644258359;0.531903612;0;0.432098458;1;2;0;3;1;0
2;28/02/2025 12:00;162;0.542122577;1;0.869979029;0.323094685;0.432903121;0.613097326;0.608459236;0;0.360897868;1;0;2;4;2;0
4;28/02/2025 13:00;148;0.917977271;1;0.764451101;0.64578052;0.197608942;0.719690543;0.393356971;0;0.314869443;0;0;1;2;0;1
2;28/02/2025 14:00;163;0.488023166;3;0.247764775;0.852655616;0.548591655;0.64311687;0.964886795;0;0.490567503;0;0;3;1;2;0
1;28/02/2025 15:00;131;0.027376893;2;0.036127935;0.61001825;0.115951898;0.519764887;0.571617149;1;0.165142936;1;0;3;1;1;0
3;28/02/2025 16:00;106;0.524113923;0;0.101685608;0.854346573;0.022960233;0.682202367;0.937842439;1;0.440053932;1;0;1;1;0;1
2;28/02/2025 17:00;120;0.46134405;0;0.728821646;0.264924586;0.050998604;0.449338244;0.007341367;0;0.941782649;1;0;0;3;2;2
4;28/02/2025 18:00;119;0.238870069;0;0.199584474;0.520195773;0.95456322;0.241036165;0.57260573;1;0.026280728;0;2;1;3;0;2
2;28/02/2025 19:00;125;0.528834768;1;0.371319665;0.451131315;0.142197374;0.000215114;0.7171694;1;0.16378409;0;1;0;3;2;1
1;28/02/2025 20:00;167;0.973378754;3;0.501849767;0.011608737;0.708663884;0.560081646;0.745071823;1;0.777466273;1;0;3;2;2;0
4;28/02/2025 21:00;185;0.537928126;1;0.725793518;0.557559697;0.067801312;0.590845291;0.905020937;1;0.131059199;1;0;0;1;1;2
2;28/02/2025 22:00;114;0.510920709;2;0.113078456;0.66242241;0.108054965;0.973140782;0.004150514;1;0.270447274;1;0;1;4;1;2
4;28/02/2025 23:00;184;0.496899511;3;0.406442557;0.592712421;0.50896512;0.361126541;7.77E-05;1;0.454221872;0;1;3;4;0;1
1;01/03/2025 0:00;178;0.574382796;0;0.485210526;0.737285451;0.464938467;0.393858657;0.472165701;1;0.94312136;0;0;2;0;0;2
3;01/03/2025 1:00;185;0.940453032;1;0.541008221;0.572107967;0.95188379;0.201070249;0.029050768;0;0.182563993;0;0;3;0;2;2
1;01/03/2025 2:00;191;0.579231622;1;0.818758533;0.06679331;0.945135664;0.069494604;0.974599405;1;0.923020008;1;1;1;4;1;1
1;01/03/2025 3:00;113;0.116595516;2;0.171571071;0.11656002;0.779828756;0.773425224;0.221885416;0;0.718218573;1;0;1;1;1;2
1;01/03/2025 4:00;126;0.680551722;2;0.808221121;0.597279149;0.602235893;0.249064942;0.472567101;0;0.670783071;1;1;3;3;2;0
1;01/03/2025 5:00;139;0.29441734;1;0.693178326;0.275321591;0.455023049;0.609138074;0.06090513;0;0.723242505;0;1;3;4;1;1
3;01/03/2025 6:00;157;0.716349792;2;0.556063719;0.079706722;0.356193379;0.688192721;0.521966972;1;0.030129785;1;0;3;4;1;0
3;01/03/2025 7:00;127;0.800007345;0;0.699832962;0.430167425;0.94738885;0.471144403;0.379828113;1;0.097863249;0;2;0;0;2;0
4;01/03/2025 8:00;125;0.541622893;2;0.412098304;0.555066574;0.603043265;0.877217669;0.044422128;0;0.334082896;1;2;2;1;0;1
2;01/03/2025 9:00;162;0.775935711;2;0.138264472;0.329165681;0.579195426;0.443637674;0.334981561;0;0.072901104;0;0;0;4;0;2
3;01/03/2025 10:00;165;0.71148316;1;0.666043965;0.721416474;0.23185572;0.284375791;0.39131177;1;0.98760123;1;1;1;3;0;1
3;01/03/2025 11:00;124;0.236530791;1;0.524840848;0.644643171;0.046562635;0.89692757;0.989993386;1;0.579943315;1;1;3;3;2;2
2;01/03/2025 12:00;102;0.342831038;3;0.639632917;0.333243908;0.945488962;0.862394876;0.207701466;1;0.48676497;0;1;0;2;0;0
3;01/03/2025 13:00;171;0.057345688;3;0.338021543;0.755904809;0.313729529;0.163221337;0.544705622;0;0.785284881;1;0;0;3;2;2
1;01/03/2025 14:00;143;0.453453717;1;0.907333586;0.649574685;0.442645758;0.02481594;0.98738659;0;0.976958185;0;2;1;4;2;0
1;01/03/2025 15:00;196;0.791287916;2;0.587587372;0.638308849;0.114537697;0.088991855;0.792026243;1;0.955103223;1;1;0;4;1;0
2;01/03/2025 16:00;141;0.474418185;2;0.085227985;0.55417039;0.837172228;0.286018441;0.993440525;1;0.792846893;1;1;1;3;1;0
4;01/03/2025 17:00;198;0.15494765;3;0.449914065;0.011353139;0.027487407;0.973352118;0.968363123;0;0.376465551;1;0;0;0;0;1
4;01/03/2025 18:00;105;0.659618415;3;0.756705525;0.697455559;0.834237238;0.558630229;0.489447444;1;0.064883614;0;2;2;1;2;2
2;01/03/2025 19:00;138;0.033573419;3;0.794513535;0.376529475;0.140195198;0.372937799;0.696351539;1;0.097339349;1;2;1;4;0;2
2;01/03/2025 20:00;151;0.352558738;0;0.494742107;0.943911876;0.886836075;0.889610883;0.110226786;0;0;0;0;2;3;0;2
1;01/03/2025 21:00;122;0.452958485;0;0.895205116;0.81910778;0.729968591;0.453001251;0.441040868;0;0.000751388;1;2;0;3;1;0
4;01/03/2025 22:00;188;0.582136243;3;0.267636275;0.588486419;0.164592269;0.314777507;0.809031149;0;0.936372949;1;0;2;4;0;1
3;01/03/2025 23:00;149;0.433506424;2;0.410678154;0.252491609;0.565934466;0.942238454;0.5052484;0;0.926957022;0;1;2;2;0;2
1;02/03/2025 0:00;142;0.005378558;3;0.899057462;0.203957349;0.312650061;0.850319775;0.702676795;1;0.667187722;1;0;2;1;1;2
2;02/03/2025 1:00;118;0.378374258;0;0.89671544;0.340821262;0.178161681;0.844456655;0.745743202;0;0.726380403;1;1;0;4;0;1
4;02/03/2025 2:00;168;0.568507893;2;0.686007072;0.477200141;0.859440888;0.512289511;0.253299675;1;0.512660272;0;0;1;3;0;2
3;02/03/2025 3:00;150;0.038935284;0;0.85941016;0.296438222;0.403560563;0.790098459;0.875733833;1;0.236969177;0;1;0;2;2;1
3;02/03/2025 4:00;110;0.225518826;2;0.0886014;0.51561684;0.398579097;0.178570956;0.459720594;1;0.914310198;1;1;0;4;0;1
1;02/03/2025 5:00;111;0.683762386;0;0.865429286;0.165555254;0.16981121;0.573371805;0.210001451;0;0.276865405;0;0;0;1;1;2
4;02/03/2025 6:00;173;0.680332485;2;0.320629096;0.979065442;0.383093555;0.984965633;0.865446972;0;0.739390272;0;1;1;2;1;1
4;02/03/2025 7:00;107;0.569323635;2;0.178229584;0.108026801;0.871881563;0.290439902;0.417703203;1;0.244571565;1;2;3;3;2;1
2;02/03/2025 8:00;123;0.474769856;2;0.239315575;0.933230973;0.363146925;0.795024007;0.750305805;1;0.870021374;0;0;0;0;1;2
4;02/03/2025 9:00;191;0.490251155;2;0.418053721;0.914838442;0.951907054;0.490431617;0.547960145;0;0.650854108;0;2;0;1;1;0
4;02/03/2025 10:00;140;0.966570143;1;0.251146976;0.526062822;0.946609824;0.038693339;0.381744368;1;0.642299613;1;1;1;2;1;2
1;02/03/2025 11:00;135;0.475732499;0;0.320576735;0.725899479;0.144811081;0.763616994;0.809889303;1;0.096328416;0;1;3;4;0;2
4;02/03/2025 12:00;184;0.712996679;0;0.134842702;0.436622246;0.177239388;0.167761243;0.584408946;1;0.418810119;0;1;3;4;2;0
3;02/03/2025 13:00;171;0.561689266;1;0.296166867;0.630887394;0.862934451;0.631760141;0.390437566;1;0.524374128;1;0;3;2;2;1
1;02/03/2025 14:00;154;0.464780629;2;0.572489537;0.341012637;0.392793498;0.084660276;0.109381252;1;0.293229511;1;1;3;4;2;2
1;02/03/2025 15:00;108;0.539451661;2;0.441957573;0.301539055;0.004218282;0.947899677;0.895486245;1;0.880860341;0;2;1;2;2;0
2;02/03/2025 16:00;146;0.222393853;0;0.346748332;0.57900813;0.273846765;0.291207169;0.035228673;1;0.837504577;1;2;1;1;1;0
4;02/03/2025 17:00;114;0.034704107;1;0.746793865;0.498792868;0.597760887;0.225793677;0.863217708;1;0.493049617;0;0;3;4;0;2
2;02/03/2025 18:00;147;0.002067734;2;0.89396655;0.580316591;0.799495608;0.12823527;0.35982696;0;0.339278693;0;2;2;1;1;2
3;02/03/2025 19:00;181;0.706533061;2;0.757139032;0.287019773;0.133295459;0.947032427;0.63929576;0;0.801334282;0;0;1;3;1;0
1;02/03/2025 20:00;141;0.544735624;2;0.33201878;0.367432457;0.110437131;0.712380482;0.922249424;1;0.195970052;0;0;2;3;1;2
1;02/03/2025 21:00;159;0.049748044;3;0.744782334;0.083965667;0.922381839;0.742207985;0.151503798;1;0.070446994;1;1;2;3;1;0
1;02/03/2025 22:00;183;0.279857507;1;0.151857676;0.05229862;0.751354684;0.499378876;0.566883748;0;0.044610718;1;2;3;3;2;2
3;02/03/2025 23:00;169;0.458327027;2;0.130178565;0.25376859;0.58990769;0.474643755;0.764430857;0;0.037575201;0;2;3;4;2;0
3;03/03/2025 0:00;111;0.8421366;3;0.345655756;0.074300692;0.769401851;0.109074914;0.757579582;0;0.488311778;1;2;0;2;0;2
2;03/03/2025 1:00;101;0.937757632;1;0.808091938;0.103870989;0.428904438;0.559958304;0.525551645;1;0.254461171;0;1;2;4;1;2
2;03/03/2025 2:00;106;0.071482626;2;0.246299436;0.814044145;0.758665606;0.246293836;0.624691672;0;0.690035969;0;0;0;4;2;2
2;03/03/2025 3:00;179;0.02859995;0;0.063061613;0.038876678;0.371825411;0.9782492;0.757522725;0;0.653509376;1;2;3;1;0;1
4;03/03/2025 4:00;102;0.829250541;3;0.131571199;0.659837168;0.244055082;0.797257887;0.841050735;1;0.541505816;1;2;2;2;1;2
1;03/03/2025 5:00;102;0.205573757;3;0.859174398;0.272896667;0.729209007;0.412762064;0.761810232;0;0.352105888;0;2;1;0;1;0
1;03/03/2025 6:00;126;0.769604526;2;0.634037034;0.872745687;0.419717917;0.150492625;0.353868426;1;0.850305967;1;2;0;0;2;0
2;03/03/2025 7:00;139;0.229238077;2;0.253157704;0.485636593;0.98169503;0.785982041;0.996800526;0;0.709386405;0;1;3;2;1;1
1;03/03/2025 8:00;132;0.256409086;3;0.555488281;0.305962844;0.349496783;0.121135887;0.434392558;0;0.270692787;1;0;2;0;1;1
2;03/03/2025 9:00;191;0.942960355;0;0.527750434;0.518330176;0.922016429;0.188574948;0.024220183;0;0.501126886;1;2;3;2;2;1
4;03/03/2025 10:00;100;0.391120093;0;0.655706637;0.382454208;0.933257004;0.210814169;0.362483257;0;0.155301887;0;2;0;1;0;2
4;03/03/2025 11:00;107;0.319069898;1;0.233128465;0.565059385;0.24181237;0.557000871;0.127572296;0;0.328010502;1;0;3;1;0;2
3;03/03/2025 12:00;131;0.401073708;2;0.864836835;0.114644615;0.798450318;0.787711083;0.121229879;1;0.997162972;1;1;3;4;2;0
4;03/03/2025 13:00;147;0.061148405;0;0.309368965;0.998370845;0.433126627;0.313851574;0.281374772;1;0.222954626;0;1;1;0;2;0
2;03/03/2025 14:00;103;0.191636025;1;0.694432531;0.426114742;0.917811699;0.083663545;0.05314045;0;0.697972557;0;1;3;2;0;2
4;03/03/2025 15:00;193;0.96607491;0;0.015896046;0.348678343;0.45018466;0.464430342;0.688485301;1;0.237546247;0;1;2;1;0;0
3;03/03/2025 16:00;169;0.550583818;2;0.372706957;0.711177923;0.744506716;0.748672586;0.073760596;0;0.938087709;0;2;2;4;2;2
1;03/03/2025 17:00;118;0.559118509;1;0.351743287;0.364369635;0.467035962;0.220981477;0.203103643;0;0.309345059;0;0;1;0;2;1
2;03/03/2025 18:00;131;0.453729712;1;0.543667661;0.834419293;0.227753367;0.21923807;0.092677624;0;0.34594442;0;0;2;0;2;2
1;03/03/2025 19:00;108;0.864395349;1;0.072551871;0.454870868;0.199288948;0.948260157;0.062935896;0;0.593406746;1;0;3;0;1;2
3;03/03/2025 20:00;111;0.792842612;0;0.790507221;0.720539927;0.425479611;0.955203234;0.26758688;0;0.587651962;0;1;3;1;2;2
3;03/03/2025 21:00;110;0.308911513;2;0.217709681;0.107554785;0.75570308;0.991601094;0.571833862;1;0.578605921;0;1;2;1;1;0
3;03/03/2025 22:00;145;0.149444449;1;0.677325343;0.847282639;0.605206987;0.808362743;0.96474918;1;0.57277733;0;0;0;0;0;2
1;03/03/2025 23:00;115;0.274871796;3;0.803598185;0.736722731;0.688805299;0.187422645;0.875591068;1;0.311401531;1;2;3;1;0;2
1;04/03/2025 0:00;100;0.924070299;2;0.562074552;0.211968234;0.282305394;0.211276263;0.875968462;1;0.433769068;0;1;2;0;2;2
1;04/03/2025 1:00;162;0.886815466;3;0.741220594;0.145441966;0.481510912;0.339823198;0.175872202;0;0.592979913;0;2;3;3;2;1
1;04/03/2025 2:00;120;0.212656137;3;0.662135988;0.316694139;0.044258966;0.317678253;0.264741476;1;0.67090843;1;0;3;1;0;2
3;04/03/2025 3:00;129;0.923434843;1;0.355566249;0.977420854;0.817770914;0.957582869;0.076165816;0;0.252273971;1;1;1;2;0;2
3;04/03/2025 4:00;112;0.916725278;1;0.80924901;0.257147885;0.990214215;0.789733181;0.778470934;0;0.701149006;0;2;2;1;0;2
2;04/03/2025 5:00;133;0.552748373;0;0.294690319;0.456730022;0.406918486;0.724514153;0.069586646;1;0.92321189;1;1;3;0;0;0
2;04/03/2025 6:00;103;0.304573499;0;0.571417804;0.030010479;0.010811147;0.185196449;0.556625582;1;0.757668254;1;0;0;2;2;1
1;04/03/2025 7:00;127;0.749255482;0;0.745738652;0.39774567;0.16971713;0.910469549;0.247704273;0;0.083178486;0;0;2;4;1;1
4;04/03/2025 8:00;194;0.748642284;2;0.379010656;0.572088426;0.652685385;0.828621307;0.243272882;0;0.468526025;0;0;0;2;0;2
4;04/03/2025 9:00;158;0.668914317;0;0.302762856;0.954441894;0.612218217;0.16282229;0.990797213;0;0.434623687;0;2;2;2;0;2
3;04/03/2025 10:00;126;0.599961272;3;0.459463536;0.517425987;0.788088835;0.872023636;0.756775293;1;0.33574664;1;1;0;1;1;0
3;04/03/2025 11:00;168;0.92748462;0;0.818361076;0.820231949;0.253849266;0.271684769;0.836961115;0;0.49074613;0;1;0;2;2;2
3;04/03/2025 12:00;124;0.778033493;1;0.930406777;0.547861275;0.763844284;0.079854492;0.571917607;0;0.438998781;1;1;2;2;1;0
2;04/03/2025 13:00;102;0.827878358;0;0.545267894;0.040790742;0.688159717;0.657168814;0.871047212;0;0.005024057;0;0;1;0;2;2
2;04/03/2025 14:00;196;0.632603209;2;0.661741573;0.315408219;0.322813169;0.654144032;0.645449552;0;0.235680681;1;2;1;1;2;0
3;04/03/2025 15:00;167;0.839956464;2;0.903737826;0.576323998;0.545594766;0.093950004;0.946231262;1;0.212880679;0;0;2;0;2;1
3;04/03/2025 16:00;124;0.148600885;3;0.098382617;0.95190761;0.147187382;0.318399231;0.281178253;1;0.348517919;1;0;3;1;2;2
3;04/03/2025 17:00;119;0.448084063;2;0.232018623;0.860312518;0.452626074;0.993955377;0.595262116;0;0.173508876;0;2;2;4;2;0
4;04/03/2025 18:00;133;0.886084303;0;0.709212417;0.228630989;0.8814667;0.678824255;0.690104991;1;0.06672774;0;0;2;2;0;0
2;04/03/2025 19:00;125;0.633131828;1;0.824146558;0.220373351;0.421237742;0.73059487;0.392813547;0;0.195691131;0;0;3;1;2;2
4;04/03/2025 20:00;104;0.182748551;2;0.857457118;0.201409265;0.839815886;0.21221424;0.879743756;1;0.85404091;1;1;2;2;0;0
4;04/03/2025 21:00;198;0.65699424;3;0.415190155;0.923772151;0.590381684;0.077761881;0.979871742;1;0.796826038;1;2;2;2;2;2
3;04/03/2025 22:00;160;0.750111288;0;0.089168478;0.853839019;0.191811909;0.276349926;0.49367878;1;0.44146411;0;2;3;3;0;2
